conv_id,context,prompt,speaker_utterance,listener_utterance,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,empathy
hit:7641_conv:15282,proud,My son isn't a very good basketball player. He's a stud on the soccer field though. He wanted to go to BBALL camp this past summer and ended up winning camper of the week!,"Yeah, My son is really good at soccer but terrible at basketball but he won camper of the week. Its amazing how some sport skills don't translate over to another.","Yeah, it is weird. Your son must be really talented.",0.3832727272727272,0.20072727272727275,0.15981818181818183,0.1995,0.021000000000000005,0.1545,30,10,3
hit:9898_conv:19796,sad,My girlfriend's cat is sick with Cancer. I don't think she's going to make it for much longer and I'm really shaken up by it.,My girlfriend's cat is sick with Cancer.,I'm so sorry to hear that. How old is the cat?,-0.45133333333333336,-0.07666666666666666,-0.31,0.222,-0.29933333333333334,-0.316,7,11,3
hit:9898_conv:19796,sad,My girlfriend's cat is sick with Cancer. I don't think she's going to make it for much longer and I'm really shaken up by it.,Only a couple of years old. It's so upsetting to think that she won't make it for much longer.,All you can do is make sure she's not in too much pain as she goes.,0.4089999999999999,-0.14150000000000001,0.05999999999999999,0.03999999999999999,-0.022399999999999996,0.05920000000000001,19,16,3
hit:2381_conv:4763,impressed,I was so pleased with the delivery service I recently received.,I was so pleased with the service I received from the delivery company when I bought my new stove!,"Well that's good, are you enjoying the new stove?",0.5034285714285714,-0.09742857142857142,0.27485714285714286,0.6144999999999999,0.0040000000000000036,0.14,19,9,3
hit:2381_conv:4763,impressed,I was so pleased with the delivery service I recently received.,"I am! The delivery guys were nice enough to connect the cord, plug it in and even set the clock!",Wow how kind.,0.2645,-0.2605,0.0965,0.836,-0.52,0.236,20,3,3
hit:4488_conv:8976,surprised,I really liked this girl that I matched with on Tinder and she seemed to really like me too. Then all of a sudden she ghosted me and it really shocked and made me sad too.,Me and this girl on Tinder seemed to really like each other until she randomly decided to ghost me.,"haha, foids am i right?",-0.06699999999999999,-0.03400000000000003,-0.325,0.48,-0.296,0.42,19,5,2
hit:4488_conv:8976,surprised,I really liked this girl that I matched with on Tinder and she seemed to really like me too. Then all of a sudden she ghosted me and it really shocked and made me sad too.,"I feel you bro, I just wish they wouldn't find a better guy and run off.","yep, hypergamy is a real killer",0.422,0.08099999999999999,0.19866666666666669,-0.24000000000000002,0.481,0.26,16,6,2
hit:12102_conv:24205,caring,I just had a son and i feel like a dad for the first time in my life,I just had a son and Last night he woke up crying. I went in to hold him and in that moment it clicked that im a dad now,Awww. I remember that feeling with my first kid,0.144,-0.15833333333333333,-0.05133333333333334,0.48350000000000004,-0.148,0.035499999999999976,29,9,3
hit:12102_conv:24205,caring,I just had a son and i feel like a dad for the first time in my life,It is a great feeling,"it is. just wait until he says ""dada"" you will melt lol",0.764,-0.006000000000000005,0.34099999999999997,-0.029500000000000002,-0.25,-0.10350000000000001,5,12,3
hit:10457_conv:20915,faithful,My wife battled cancer and it was a time that we were faithful to God,"Through our family's tragedy, we learned that there is a larger connection between people.  Our church family was huge is supporting us.",I have always had a great church family. My aunt's church was pivotal in showing me how to be the best I could be and developing my character.,0.2668888888888889,0.025555555555555595,0.24466666666666667,0.4946,-0.1912,0.2494,22,28,3
hit:10457_conv:20915,faithful,My wife battled cancer and it was a time that we were faithful to God,That is great.  I don't think that I would have done very well without our church family.  We felt loved the entire battle.,"As a military family, we move a lot and finding a good church has been one of my first missions when we get to a new place. It is sad having to leave good churches, but I am blessed to have support from across the country now.",0.45266666666666666,-0.03511111111111111,0.2937777777777778,0.38828571428571435,-0.18971428571428575,0.17600000000000002,23,47,3
hit:8644_conv:17289,furious,I went to Walmart and someone pushed a shopping cart into my car.  I was really angry about it.,I went to Walmart and someone pushed a shopping cart into my car.,That was rude of them. Did you beat their face in?,0.47400000000000003,-0.11399999999999999,0.012000000000000002,-0.3926666666666667,0.09399999999999997,-0.10200000000000002,13,11,2
hit:8644_conv:17289,furious,I went to Walmart and someone pushed a shopping cart into my car.  I was really angry about it.,It happened when I was in the store.  I was really angry about it.,I would be too. Did you tell the manager?,-0.232,0.368,0.010999999999999996,0.11266666666666665,-0.126,0.18733333333333335,14,9,2
hit:9160_conv:18320,lonely,There was a movie out i wanted to see but no one else was interested. I went to see it by myself,I went to a movie alone recently because none of my friends wanted to go with me,What movie did you see,0.2705,-0.2095,-0.148,0.427,-0.171,-0.217,17,5,1
hit:9160_conv:18320,lonely,There was a movie out i wanted to see but no one else was interested. I went to see it by myself,Jurassic World. It was okay.,Yeah I have heard bad things to be honest,0.244,-0.212,0.5,0.17120000000000002,-0.308,0.011999999999999988,5,9,1
hit:4258_conv:8517,prepared,I am ready for my vacation to Las Vegas.,I am ready for my vacation to Las Vegas.,"Sounds great, i've never been but would love to.",0.4133333333333334,-0.19266666666666668,0.12,0.6080000000000001,0.10950000000000001,0.154,9,9,2
hit:4258_conv:8517,prepared,I am ready for my vacation to Las Vegas.,It is my favorite place to go for vacation.,How many times you've been?,0.404,-0.109,0.0655,0.208,-0.424,0.218,9,5,2
hit:4594_conv:9188,nostalgic,I miss the time when thing were less expensive like house.,I miss the time when thing were less expensive like houses.,I miss those times too,0.085,-0.324,-0.07133333333333332,0.177,-0.222,0.017,11,5,2
hit:4594_conv:9188,nostalgic,I miss the time when thing were less expensive like house.,"I don't understand everything has increase expect salaries. The price of house has increased ten times, for example.",I am confused by that as well,0.25660000000000005,-0.20139999999999997,0.18480000000000002,-0.56,0.3,-0.642,18,7,2
hit:8823_conv:17646,embarrassed,I was at my favorite coffee shop and tripped over my shoelace. I even did it in front of the cute barista. Im not sure if can return.,I stripped in front of the cute barista at the coffee shop. I dont think I can return. ,Oh yeah why is that? Did the cops drag you out? ,0.3625,-0.06925,-0.027750000000000004,-0.285,0.376,0.18400000000000002,18,11,3
hit:8823_conv:17646,embarrassed,I was at my favorite coffee shop and tripped over my shoelace. I even did it in front of the cute barista. Im not sure if can return.,Whoops!!! I mean I tripped. What an inconvenient typo!!! I must be so frazzled. ,hahah stripped sounded so much better but okay tripped! I gotcha ,-0.267,-0.07666666666666667,-0.17566666666666667,-0.49,0.23,-0.444,14,11,3
hit:5895_conv:11790,devastated,My aunt recently passed away after a long battle with Alzheimer's disease. I'm so sad at the loss.,My aunt recently passed away after a long battle with Alzheimer's disease.,I am so sorry to hear that. ,-0.193,0.06400000000000002,0.08199999999999998,0.166,-0.20900000000000002,-0.344,12,7,3
hit:5895_conv:11790,devastated,My aunt recently passed away after a long battle with Alzheimer's disease. I'm so sad at the loss.,Thanks. It's been especially hard because she was almost like a mother to me. ,I truly hope you can recover from this major loss in your life.,0.43499999999999994,-0.0295,0.12400000000000001,0.39033333333333325,-0.031000000000000003,0.24966666666666668,14,13,3
hit:10157_conv:20315,ashamed,I was embarrased when my shoe peeled off on the way,I had to walk bare footed to a point,"A point of what? Like, of land?",-0.022666666666666682,-0.11866666666666666,-0.21533333333333335,0.19399999999999998,-0.4626666666666666,-0.004666666666666662,9,7,1
hit:10157_conv:20315,ashamed,I was embarrased when my shoe peeled off on the way,I was looking for a shoe mender,Oh boy. I'm not sure where you'd find one. That's pretty old fashioned. Did you find one?,0.034,-0.55,-0.424,0.4103333333333334,-0.17333333333333334,0.08466666666666667,7,17,1
hit:4306_conv:8612,impressed,My friend taught himself how to skate_comma_ and he just won his first competition.,"My friend taught himself how to skate, and he just won his first competition.",Congrats to him!  What type of skating?,0.466,0.13479999999999998,0.3236,0.45,0.122,0.04933333333333334,14,7,3
hit:4306_conv:8612,impressed,My friend taught himself how to skate_comma_ and he just won his first competition.,"I'm not familiar with skating myself, but he was skating on some kind of rap and doing all kinds of tricks.","Oh, now I understand.  He is skateboarding. ",0.5365714285714286,-0.019714285714285733,0.026857142857142857,0.52,-0.252,0.286,21,7,3
hit:3261_conv:6523,lonely,A few years back my brother left for college and I had one year of high school left. It was weird having the house be so empty.,My senior year wasn't nearly as good since my brother left for college that same year.,"That's tough. I have two older brothers, so I know how that is. We're separated by four and eight years, respectively, so we weren't as close as you two seem to be, but I always liked having them around.",0.27428571428571435,-0.27171428571428574,0.015142857142857137,0.1326666666666667,-0.38933333333333336,-0.06316666666666668,16,39,3
hit:3261_conv:6523,lonely,A few years back my brother left for college and I had one year of high school left. It was weird having the house be so empty.,"I feel you, me and my brother are really close so it was pretty sad not having him around.","Well, absence always does make the heart grow fonder. It will make your relationship a little strained, but the time you guys do get to spend together maybe will mean more and you can enjoy it more. Hopefully his college work doesn't stress him out too much for him to be able to enjoy hanging out.",0.2068,-0.17120000000000002,-0.15399999999999997,0.27108333333333334,-0.020000000000000007,0.15333333333333335,19,56,3
hit:1456_conv:2913,angry,My boss scolded me for something I didn't do.,Don't you hate it when you get in trouble for something you didn't do? My boss got mad at me for someone else's mistake.,That's sucks. Does the culprit know?,-0.4668,0.466,-0.22880000000000003,-0.2193333333333333,0.162,-0.05733333333333337,24,6,3
hit:1456_conv:2913,angry,My boss scolded me for something I didn't do.,"Yeah, that's the worst part. They warned me that I was going to get yelled at because of something they did.",That is unacceptable. What are you going to do?,0.13666666666666666,-0.016000000000000004,0.04933333333333333,-0.19699999999999998,0.027,-0.134,21,9,3
hit:182_conv:364,faithful,I have been faithful to my long time girlfriend. I would never cheat on her,"I have a girlfriend, and I would never cheat on her",That is an amazing thing. Being cheated on is one of the worst things that can happen when ones enters a bond like a relationship.,0.04349999999999998,0.17000000000000004,0.012000000000000004,0.29600000000000004,-0.13340000000000002,-0.0442,11,25,3
hit:182_conv:364,faithful,I have been faithful to my long time girlfriend. I would never cheat on her,"I agree, I am not sure how people can do that to each other",I am sure that you two will have a happy and loving life together especially if she reciprocates your desire to never cheat. ,0.3504,-0.31679999999999997,0.05319999999999998,0.5026666666666666,0.04022222222222222,0.2726666666666666,14,23,3
hit:7739_conv:15479,hopeful,I think I can get much better grades at school this semester!,I'm feeling very motivated and good about school this year. I think I can get much better grades this time.,It's good you're motivated! That's a step in the right direction,0.45355555555555555,-0.24133333333333334,0.12466666666666665,0.46399999999999997,-0.3145,0.1375,20,11,3
hit:7739_conv:15479,hopeful,I think I can get much better grades at school this semester!,Thanks! I've realized that school is extremely important and I can't squander my opportunity away.,I agree. I wish I could go back to school and pay more attention,0.441,0.284,0.3926666666666667,0.3268571428571429,-0.07228571428571429,0.1345714285714286,15,14,3
hit:12279_conv:24558,sentimental,I decided to do some cleaning. Was trying to get rid of some old stuff and I could not find it in me to throw some of the stuff away,I decided to do some deep cleaning. I was going to get rid of some stuff and could not bring myself to throw it away,"I have a problem getting rid of things too. Sometimes you just have to throw it away, or donate it.",0.07250000000000001,0.0040000000000000036,-0.009499999999999988,-0.14,-0.035,-0.06833333333333334,25,20,3
hit:12279_conv:24558,sentimental,I decided to do some cleaning. Was trying to get rid of some old stuff and I could not find it in me to throw some of the stuff away,"Yes! Very true, or you just end up with a bunch of clutter, and I do not like clutter",Just leave the house and have someone trash it for you.,-0.12166666666666666,-0.10266666666666668,-0.06866666666666667,-0.05900000000000001,-0.31,-0.21249999999999997,19,11,3
hit:12279_conv:24558,sentimental,I decided to do some cleaning. Was trying to get rid of some old stuff and I could not find it in me to throw some of the stuff away,That is a great idea,Glad I could help.,0.708,0.203,0.514,0.611,0.231,0.19999999999999998,5,4,3
hit:8552_conv:17104,furious,Had a laptop put on hold at a store. Drove at least 1 hour for it_comma_ and it turns out the employee sold it.,"Had a laptop put on hold at a store. Drove at least 1 hour for it, and it turns out the employee sold it.","Wow I would be furious, what did you do?",0.13599999999999998,-0.238,-0.0695,-0.18333333333333335,0.2753333333333333,0.04066666666666667,24,9,2
hit:8552_conv:17104,furious,Had a laptop put on hold at a store. Drove at least 1 hour for it_comma_ and it turns out the employee sold it.,I could only leave a review. Nothing more than that.,"Oh, that sucks, best of luck finding a good laptop!",0.04200000000000001,-0.277,-0.06899999999999998,0.4624,-0.07880000000000001,0.12440000000000002,10,10,2
hit:4213_conv:8427,guilty,I did not invite my sister to a party she wanted to come to. She felt hurt.,I didnt think to invite my sister to a party I recently helped put on.,Uh oh. I bet she wasn't happy when she found out.,0.566,0.050000000000000024,0.1392,0.47866666666666663,0.25266666666666665,0.12933333333333333,15,11,3
hit:4213_conv:8427,guilty,I did not invite my sister to a party she wanted to come to. She felt hurt.,No she wasnt. In all fairness it was a group of people I never would have thought she would have wanted to hang out with.,"Yeah, I can understand that.... But it probably would have been best to invite her anyway, just in case.",0.14457142857142857,-0.1977142857142857,-0.027714285714285716,0.23480000000000004,-0.1696,0.030400000000000003,25,19,3
hit:6447_conv:12894,confident,i have an exam in two days and i am very excited,i have an exam soon i believe i'm gonna do great in it,What subject are you trying to pass?,0.48750000000000004,0.043500000000000004,0.33099999999999996,0.092,-0.312,-0.18,13,7,2
hit:6447_conv:12894,confident,i have an exam in two days and i am very excited,maths ,"I love math, good luck with your exams than.",-0.166,-0.25,0.2,0.47520000000000007,-0.033999999999999996,0.2404,1,9,2
hit:2807_conv:5615,anxious,I love to travel_comma_ but I hate flying. Last time I took a flight_comma_ I was nervous and didn't want to go.,I was super nervous about getting on my flight to Peru last week.,"That is scary! I've never flown before, the only time I have ever been on a plane was when I went skydiving.",0.11749999999999998,0.172,-0.034499999999999975,-0.03350000000000001,-0.007499999999999993,0.058,13,22,3
hit:2807_conv:5615,anxious,I love to travel_comma_ but I hate flying. Last time I took a flight_comma_ I was nervous and didn't want to go.,"Wow! Talk about scary! I love to travel, but I hate flying so much.",I also enjoy traveling!,0.2446666666666667,0.3046666666666667,0.152,0.859,0.475,0.332,14,4,3
hit:1122_conv:2245,angry,When I got fired for something I did not do_comma_ it was very aggravating for me. It just made me mad,It was aggravating when I was fired for something I did not do. I knew the company was not for me then,I'm sorry to hear that.  What made them think it was you?,0.22200000000000006,0.17799999999999996,0.316,0.3013333333333333,-0.2006666666666667,-0.15066666666666664,22,12,3
hit:1122_conv:2245,angry,When I got fired for something I did not do_comma_ it was very aggravating for me. It just made me mad,A customer lied about me,It's unfortunate that they would take their word over yours.  It shows how little they knew you.,0.124,-0.14,0.346,0.0013333333333333298,-0.126,-0.20533333333333337,5,17,3
hit:11761_conv:23522,terrified,I have to take a plane trip next week_comma_ I'm not looking forward to it.,"I have to take a plane trip next week, I'm not looking forward to it and I have to take a plane trip next week, I'm not looking forward to it.","Yeah, flying can be scary.",0.44527272727272726,-0.1369090909090909,-0.02927272727272728,0.0726666666666667,0.19866666666666666,0.18533333333333335,31,5,2
hit:11761_conv:23522,terrified,I have to take a plane trip next week_comma_ I'm not looking forward to it.,"i know, just the idea of being in a plane up in the sky, scares the bejesus out of me",Hopefully it isn't a long flight.,0.24200000000000005,-0.04040000000000001,-0.016400000000000005,0.187,-0.016999999999999987,0.13,20,6,2
hit:10581_conv:21162,furious,i was cut off in traffic and got really upset,this guy cut me off today and we were in traffic,What did you do?,0.101,-0.139,-0.09050000000000001,0.34,0.096,0.072,11,4,2
hit:10581_conv:21162,furious,i was cut off in traffic and got really upset,i was made and wanted to say some mean things but i didnt,Thats probably best not to confront them. People are so quick to kill you these days,-0.02666666666666667,-0.334,-0.09200000000000001,-0.056000000000000015,0.25000000000000006,0.2484,13,16,2
hit:9123_conv:18247,guilty,I stole a gift card from my friends house.  I feel so ashamed for doing such a thing.,I stole a gift card from my friends house.,Yikes. Why did you take it may I ask?,0.2156,-0.15360000000000001,-0.0364,0.37533333333333335,-0.16666666666666666,-0.2986666666666667,9,9,3
hit:9123_conv:18247,guilty,I stole a gift card from my friends house.  I feel so ashamed for doing such a thing.,I wanted to sell it.  I feel so ashamed for doing such a thing.,"Ah, well if you haven't sold it yet, there's still time to return it!",0.012500000000000008,0.009999999999999981,-0.1555,0.206,-0.3,0.07200000000000001,14,14,3
hit:10392_conv:20784,hopeful,I entered a raffle to win these amazing homemade things. I really wanted this big beautiful quilt. It was so pretty. ,I entered a raffle to win these amazing homemade things. I really wanted this big beautiful quilt. It was so pretty. ,and what were the results? did you win?,0.5524444444444445,-0.012444444444444445,0.13244444444444448,0.739,0.184,0.54,21,8,3
hit:10392_conv:20784,hopeful,I entered a raffle to win these amazing homemade things. I really wanted this big beautiful quilt. It was so pretty. ,I did! I won the quilt!,that's some good news!,0.286,-0.754,-0.548,0.571,-0.052000000000000005,0.14400000000000002,6,4,3
hit:4464_conv:8929,anticipating,i am really looking forward to Lebron playing in Lakers. This season is going to be legendary for the Lakers.,i am really looking forward to this season of Lakers with LeBron coming in,yea thank god he didnt go to the GSW,0.5453333333333333,-0.17400000000000002,0.17933333333333334,0.48850000000000005,-0.138,0.164,14,9,2
hit:4464_conv:8929,anticipating,i am really looking forward to Lebron playing in Lakers. This season is going to be legendary for the Lakers.,haha very true.. Lakers fans are so thrilled at the moment,yea i bet they are,0.5895000000000001,0.059,0.22500000000000003,0.136,0.11000000000000001,-0.096,11,5,2
hit:12026_conv:24053,hopeful,I applied for a new job at a law firm. I really really need to get this job.,I applied for a job at a new law firm.,Did you get any news back?,0.493,0.0005000000000000004,0.421,0.20733333333333334,0.018,0.07533333333333335,10,6,3
hit:12026_conv:24053,hopeful,I applied for a new job at a law firm. I really really need to get this job.,"Not yet, but I really really need this job.","I hope you do get the job, you deserve it!",0.20400000000000001,0.11499999999999999,-0.08299999999999999,0.5332,-0.0256,0.30879999999999996,9,10,3
hit:2342_conv:4685,grateful,I am grateful for my girlfriend_comma_ she is one of a kind,"I am grateful for my girlfriend, she is one of a kind",she's a lucky girl.,0.5650000000000001,-0.176,0.07599999999999998,0.92,0.22,0.586,12,4,3
hit:2342_conv:4685,grateful,I am grateful for my girlfriend_comma_ she is one of a kind,"Haha, thank you!","Not a lot of guys say nice things about their girlfriends behind their back, haha!",0.916,-0.294,0.052,0.204,-0.2365714285714286,-0.072,3,15,3
hit:6204_conv:12409,disappointed,I was going to have dinner with friends today_comma_ but I was stuck at work.,"I was going to have dinner with friends today, but I was stuck at work.","that always stinks, what kind of restaurant were yall going too?",0.38800000000000007,-0.08666666666666667,-0.01933333333333333,0.20466666666666664,-0.24866666666666667,-0.13466666666666668,15,11,2
hit:6204_conv:12409,disappointed,I was going to have dinner with friends today_comma_ but I was stuck at work.,It's a Chinese place. They make so good shrimp.,man i LOVE shrimp!,0.383,-0.29500000000000004,-0.08149999999999999,0.571,-0.12000000000000001,0.09799999999999999,9,4,2
hit:4386_conv:8773,surprised,Went to a local concert_comma_ and so many people were there. All the bands were unknown.,"Went to a local concert, and so many people were there. All the bands were unknown.",Did it turn out to be a great event even though the bands was unknown? ,0.2812,0.015199999999999986,-0.040400000000000005,0.2956,0.09519999999999999,0.074,16,15,2
hit:4386_conv:8773,surprised,Went to a local concert_comma_ and so many people were there. All the bands were unknown.,"Yea, it was a whole lot of fun. Music was really good.",That is good to hear I would enjoy a night with some great music. ,0.5413333333333333,-0.08066666666666666,0.07333333333333333,0.5825714285714286,0.016571428571428563,0.13542857142857143,12,14,2
hit:2617_conv:5234,nostalgic,I watched a film the other day and it reminded me of watching it with my family when it came out.,I am feeling warm with good memories.,Of what?,0.648,-0.3065,0.11150000000000002,0.0,0.0,0.0,7,2,2
hit:2617_conv:5234,nostalgic,I watched a film the other day and it reminded me of watching it with my family when it came out.,I watched a film the other night that reminded me of all the good times I had with my family when I was younger.,Nice reminiscent,0.4676666666666667,-0.2813333333333333,0.004999999999999995,0.43,-0.077,0.261,24,2,2
hit:9449_conv:18899,annoyed,My wife is so cranky today,"my wife is so cranky today. she keeps complaining about every little thing! And it's my day off, so it's very annoying",I am so sorry that you have to go through that on your day off. Just try to be nice to her.,0.05875000000000001,-0.122,-0.2255,0.2796666666666667,-0.2316666666666667,-0.06499999999999999,22,22,3
hit:9449_conv:18899,annoyed,My wife is so cranky today,I am! I even tried asking her why she is so cranky. she says she is fine but it doesn't look like it. she just keeps snapping on me over nothing,Maybe you need to go to the store and bring her flowers and chocolate,0.24666666666666667,-0.19866666666666666,0.044333333333333336,0.3293333333333333,-0.106,-0.2716666666666666,31,14,3
hit:298_conv:597,confident,I know I will pass my English class.,I know I will pass my English class.,Cool. What makes you so confident,0.3045,-0.2865,0.11149999999999997,0.5559999999999999,-0.144,0.32266666666666666,8,6,3
hit:298_conv:597,confident,I know I will pass my English class.,I have studied and know the material.,Nice. gotta love easy credit when you put in the work,0.4145,-0.2905,0.271,0.5690000000000001,-0.10066666666666664,0.20133333333333334,7,11,3
hit:10126_conv:20253,anxious,I have to go into get my tooth pulled soon. I don't do well at the dentist.,I have to go get my tooth pulled soon. I hate the dentist,What's wrong with your tooth? I hope it's not too painful of an experience.,-0.014666666666666656,0.03200000000000001,0.04766666666666666,-0.08600000000000001,0.0036000000000000034,0.12840000000000001,13,14,3
hit:10126_conv:20253,anxious,I have to go into get my tooth pulled soon. I don't do well at the dentist.,"It's an impacted wisdom tooth, it is stuck under my gum line",Yikes! I've had that before. My thoughts are with you. I'm sure the dentist will take care of it though.,0.054400000000000004,-0.3588,-0.16440000000000002,0.41600000000000004,-0.15520000000000003,0.1416,12,20,3
hit:4095_conv:8190,disgusted,I saw my neighbor litter the driveway with some chocolate bars he ate. What a irresponsible person,"Yesterday, i saw my neighbor litter the driveway with chocolate bar package when he finished eating it. I was disgusted by his act",Did you tell him anything?,0.06,0.0028333333333333314,-0.07666666666666667,0.102,-0.3,-0.086,23,5,2
hit:4095_conv:8190,disgusted,I saw my neighbor litter the driveway with some chocolate bars he ate. What a irresponsible person,I saw it from the window and decided not to yell from a distance like an uncivilized,Well it's his driveway I guess.,-0.27233333333333337,-0.03833333333333333,-0.09166666666666667,0.252,-0.145,0.131,17,6,2
hit:1386_conv:2773,anticipating,I cannot wait for the new Pokemon game to come out soon!,I cannot wait for the new Pokemon game to come out soon!,How good. I think you like it a lot,0.20249999999999999,-0.14300000000000002,-0.05149999999999999,0.487,-0.32799999999999996,-0.016,12,9,2
hit:1386_conv:2773,anticipating,I cannot wait for the new Pokemon game to come out soon!,"I really do, it was an important game to me as a kid",to me likewise I find it a super fun game,0.548,0.24733333333333332,0.08466666666666667,0.5688000000000001,0.22640000000000002,0.13280000000000003,13,10,2
hit:8305_conv:16610,jealous,My cousin just had his mom cosign on my dream car! He doesn't even have a job,My aunt just signed for my cousin to get an FJ Cruiser! That is my dream car! He doesn't even have a job.,Aww man that sucks for you ,0.4665714285714285,-0.14085714285714288,0.04771428571428572,-0.312,0.412,-0.246,23,6,2
hit:8305_conv:16610,jealous,My cousin just had his mom cosign on my dream car! He doesn't even have a job,It does! Maybe he will at least let me drive it!,Hopefully! It is your dream car after all,0.15,-0.097,0.045499999999999985,0.62,-0.30300000000000005,-0.172,11,8,2
hit:5185_conv:10370,lonely,I brought lunch to work as usual_comma_ and it seems everyone went out to lunch this time around.,"I brought lunch to work as usual, and it seems everyone went out to lunch this time around","Dang! I hate when that happens.  It's always the day you don't expect it to happen, it happens.",0.4832000000000001,-0.22999999999999998,0.1372,-0.05199999999999999,0.034,-0.1265,18,18,3
hit:5185_conv:10370,lonely,I brought lunch to work as usual_comma_ and it seems everyone went out to lunch this time around.,Thanks. I just watched Youtube videos in the office by myself. No shame.,"That's always a nice alternative, could be worse.",0.025499999999999967,0.010499999999999995,-0.22399999999999998,0.08000000000000003,0.01266666666666666,0.0040000000000000036,13,8,3
hit:10008_conv:20017,furious,I am so mad that I forgot my money at home.,I am so mad that I forgot my money at home.,Uh oh.  Better go back and get it!,0.27799999999999997,0.16733333333333333,0.09933333333333334,0.12533333333333332,-0.07466666666666666,-0.03533333333333333,11,8,2
hit:10008_conv:20017,furious,I am so mad that I forgot my money at home.,Yes but its a long drive.,Oh dang.  Thats awful.  Maybe someone will let you borrow some?,0.166,0.04200000000000001,0.256,-0.4093333333333333,0.15466666666666665,-0.3073333333333333,6,11,2
hit:542_conv:1084,jealous,My brother is having it all while i am here on a spot. i want to move forward and i am angry about everything,I am become so angry and bitter. My brother is having it all while i am at a spot without making any progress ,"That's really tough. I can imagine how frustrated you are. Just know that going through trials and struggling is always good for your character and you will end up that much better of a person for getting through it. You can't be too concerned with other's lives, you just have to try not to compare. ",0.06466666666666666,0.07433333333333333,0.139,0.1232857142857143,-0.02457142857142858,0.10314285714285717,23,55,3
hit:542_conv:1084,jealous,My brother is having it all while i am here on a spot. i want to move forward and i am angry about everything,"I am trying my best, but he lives so close to me and i can see all the progress and my mother do the comparison too. Everyone does it ","Oh well that's too bad but their behavior is not right or fair, and they will deal with the consequences of that themselves. Forgiving them is good for you and for them. Just try your best to let go, I know it's tough- but people everywhere are way more successful then you and way less successful and you don't compare yourself to them I hope so why focus on one random guy just because he's your brother.",0.413,-0.11666666666666665,0.16433333333333333,0.26176,-0.0928,0.15424000000000002,29,77,3
hit:3379_conv:6759,annoyed,My new neighbors put their dogs out at the same time I had mine out. Of course mine went nuts running to bark at the new guys on the block.,My new neighbors put their dogs out at the same time I had mine out. Of course mine went nuts running to bark at the new guys on the block,I understand. Were you able to manage the situation?,0.23369230769230764,-0.08661538461538462,-0.02846153846153845,0.31850000000000006,-0.10450000000000001,0.38599999999999995,30,9,2
hit:3379_conv:6759,annoyed,My new neighbors put their dogs out at the same time I had mine out. Of course mine went nuts running to bark at the new guys on the block.,Pretty much but it involved yelling.,It is ok. It was a scary situation.,0.198,0.455,0.126,-0.40700000000000003,0.339,0.128,6,8,2
hit:10245_conv:20491,prepared,One time I bought water and snacks before a hurricane came to wreck my city,One time I bought water and snacks before a hurricane came to wreck my city,oh god_comma_ how did you . have the courage to even go outside?,0.09942857142857141,-0.03742857142857139,-0.03228571428571429,0.4275,0.038000000000000006,0.38599999999999995,15,13,2
hit:10245_conv:20491,prepared,One time I bought water and snacks before a hurricane came to wreck my city,My house flooded so I had to get on my roof !,that sounds like an adventurous day ,0.286,-0.36333333333333334,0.028000000000000008,0.586,0.0715,-0.0225,12,6,2
hit:7518_conv:15037,content,I was laying with my wife feeling liek I had it all.,When I am laying with my wife_comma_ i dint think there is anything else more in the world i could need.,That's so sweet,0.27280000000000004,-0.005599999999999999,0.05720000000000001,0.336,-0.164,-0.236,21,3,2
hit:7518_conv:15037,content,I was laying with my wife feeling liek I had it all.,Yes_comma_ I am so lucky to have her in my life.  I dont think i would make it otherwise lol she takes care of me,I bet she feels the same about you,0.5387500000000001,-0.05975,0.14575,0.187,0.3,0.027999999999999997,25,8,2
hit:1789_conv:3578,devastated,My car burned down in a fire. ,Unfortunately there was a fire in my garage yesterday.,Oh my. How did that happen? I hope no one was hurt,-0.2425,-0.0665,-0.188,0.10400000000000001,0.026000000000000023,-0.024500000000000008,9,12,3
hit:1789_conv:3578,devastated,My car burned down in a fire. ,Some electrical short circuit. Thankfully_comma_ no. But my car caught fire,Does your insurance cover fire damage?,-0.017200000000000003,0.0756,0.1068,-0.241,0.03899999999999999,0.16699999999999998,11,6,3
hit:3900_conv:7801,annoyed,My sister is always borrowing  money from me and never pays it back on time. That really bothers me.,MY sister always borrows money from me.,OH my_comma_  does she ever give it back.  Is it alot of money?,0.76,-0.06799999999999999,0.389,0.291,-0.1785,-0.0005000000000000004,7,13,3
hit:3900_conv:7801,annoyed,My sister is always borrowing  money from me and never pays it back on time. That really bothers me.,Sometimes it is a lot and she never pays on time. I eep saying I am going to stop loaning to her but she is my sister.,Its hard to refuse family_comma_  But sometimes that can be taken advantage of.,0.13799999999999998,-0.22999999999999998,0.0492,0.2116,0.007599999999999984,0.16119999999999998,27,13,3
hit:732_conv:1464,excited,You have to be happy in order to live long,You need to be happy for you to live longer,of course_comma_ like they say happiness is contagious_comma_ if you are happy everything around you stays happy and it will be hard to die young,0.53,0.11099999999999999,0.101,0.2082,0.1156,0.13340000000000002,10,25,3
hit:732_conv:1464,excited,You have to be happy in order to live long,Yeah for sure_comma_ that's why I always like to be happy ,Also your home stays blessed because you become a more better partner,0.5565,-0.201,0.2825,0.4728,-0.31640000000000007,0.1944,11,12,3
